"season","competition","confront","home_club","home_goals","home_shots","home_shots_on_target","home_fouls","home_passes","home_wrong_passes","home_interceptions","home_tackles","home_stolen_balls","home_saves","home_ball_possession","home_offsides","home_freekicks","home_penalties","away_club","away_goals","away_shots","away_shots_on_target","away_fouls","away_passes","away_wrong_passes","away_interceptions","away_tackles","away_stolen_balls","away_saves","away_ball_possession","away_offsides","away_freekicks","away_penalties"
"2022",Campeonato Brasileiro,CSA x Náutico,CSA,1,3,9,12,81,19,22,11,17,13,0,0,0,0,Náutico,0,3,13,11,70,13,17,17,14,8,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Sampaio Corrêa,CSA,0,5,10,16,79,20,19,17,13,8,0,0,0,0,Sampaio Corrêa,1,4,9,10,82,24,22,12,18,10,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Vila Nova,CSA,1,2,13,13,76,18,21,9,14,16,0,0,0,0,Vila Nova,0,4,16,7,66,17,18,15,16,12,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Ponte Preta,CSA,2,5,11,17,82,18,29,13,18,8,0,0,0,0,Ponte Preta,0,3,8,9,77,15,26,12,13,9,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Brusque,CSA,0,5,12,17,78,21,18,15,14,9,0,0,0,0,Brusque,0,6,9,6,75,21,22,12,12,12,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Remo,CSA,1,5,8,7,74,22,15,15,16,10,0,0,0,0,Remo,1,3,11,10,77,19,17,11,15,7,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Londrina,CSA,1,3,11,11,87,23,22,16,12,12,0,0,0,0,Londrina,0,3,12,10,79,24,24,16,12,10,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Vitória,CSA,0,9,9,15,74,20,19,13,6,21,0,0,0,0,Vitória,0,3,21,10,63,22,17,19,11,9,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Confiança,CSA,0,5,11,12,74,11,17,13,15,13,0,0,0,0,Confiança,0,1,13,12,64,17,20,14,15,11,0,0,0,0
"2022",Campeonato Brasileiro,CSA x Brasil de Pelotas,CSA,0,3,11,9,71,17,14,12,20,10,0,0,0,0,Brasil de Pelotas,1,4,11,8,70,16,19,15,13,11,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Vasco da Gama,Náutico,2,7,9,12,78,23,26,15,10,11,0,0,0,0,Vasco da Gama,0,5,11,9,79,15,16,13,14,7,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Botafogo,Náutico,0,7,9,12,74,13,18,15,15,9,0,0,0,0,Botafogo,0,5,9,13,69,18,22,11,19,9,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Cruzeiro,Náutico,0,4,13,13,96,28,25,12,14,13,0,0,0,0,Cruzeiro,0,3,13,16,84,27,23,16,11,13,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Operário,Náutico,1,4,11,11,74,27,21,8,18,10,0,0,0,0,Operário,2,4,12,3,79,21,12,12,19,10,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Coritiba,Náutico,1,4,16,12,78,30,17,19,14,9,0,0,0,0,Coritiba,2,1,11,20,92,28,19,13,9,15,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Goiás,Náutico,0,4,7,5,92,26,22,17,10,13,0,0,0,0,Goiás,3,6,16,9,77,21,27,13,15,7,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Guarani,Náutico,4,4,22,13,88,19,32,8,12,13,0,0,0,0,Guarani,0,4,13,21,90,28,28,12,12,18,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Avaí,Náutico,0,1,7,13,85,22,29,12,16,14,0,0,0,0,Avaí,0,3,14,7,69,9,19,18,17,7,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x CRB,Náutico,1,6,9,12,79,20,16,16,17,7,0,0,0,0,CRB,1,3,8,10,78,21,21,11,15,8,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x CSA,Náutico,1,4,12,16,77,20,20,11,14,9,0,0,0,0,CSA,1,3,10,15,82,23,23,10,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Sampaio Corrêa,Náutico,0,3,16,8,78,19,26,13,13,7,0,0,0,0,Sampaio Corrêa,1,4,8,12,80,21,18,16,14,16,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Vila Nova,Náutico,2,5,11,10,80,25,22,15,13,11,0,0,0,0,Vila Nova,0,6,11,14,77,19,17,19,10,9,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Ponte Preta,Náutico,3,1,12,17,81,32,25,16,16,7,0,0,0,0,Ponte Preta,1,6,8,12,76,15,13,19,10,9,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Brusque,Náutico,3,2,12,14,80,18,18,11,17,7,0,0,0,0,Brusque,1,4,8,12,76,23,17,19,14,9,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Remo,Náutico,1,0,15,12,86,24,29,10,20,9,0,0,0,0,Remo,0,4,9,20,87,20,25,16,13,14,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Londrina,Náutico,1,6,8,15,76,18,17,18,12,13,0,0,0,0,Londrina,1,3,14,10,75,20,27,14,12,7,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Vitória,Náutico,2,4,14,10,71,14,24,12,18,12,0,0,0,0,Vitória,1,1,13,6,74,12,21,9,18,12,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Confiança,Náutico,1,4,11,16,76,19,20,18,10,13,0,0,0,0,Confiança,1,4,14,13,76,18,25,10,15,10,0,0,0,0
"2022",Campeonato Brasileiro,Náutico x Brasil de Pelotas,Náutico,4,5,15,10,66,20,18,17,15,10,0,0,0,0,Brasil de Pelotas,0,1,10,7,73,17,14,17,8,11,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Vasco da Gama,Sampaio Corrêa,0,6,12,12,76,24,27,9,12,13,0,0,0,0,Vasco da Gama,1,6,14,17,77,16,13,16,14,12,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Botafogo,Sampaio Corrêa,0,5,8,12,80,20,23,14,12,11,0,0,0,0,Botafogo,0,5,11,10,70,17,19,12,19,8,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Cruzeiro,Sampaio Corrêa,0,4,8,10,71,10,15,13,8,11,0,0,0,0,Cruzeiro,2,7,13,9,57,17,16,19,17,8,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Operário,Sampaio Corrêa,1,1,13,16,84,21,21,18,13,10,0,0,0,0,Operário,0,3,10,16,83,22,24,16,13,12,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Coritiba,Sampaio Corrêa,0,5,11,8,72,23,16,9,23,8,0,0,0,0,Coritiba,1,5,9,8,70,18,15,10,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Goiás,Sampaio Corrêa,0,3,5,23,101,25,33,9,18,14,0,0,0,0,Goiás,2,2,16,16,95,20,34,16,15,5,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Guarani,Sampaio Corrêa,1,2,13,11,81,18,19,10,15,11,0,0,0,0,Guarani,2,4,13,10,72,23,22,13,17,12,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Avaí,Sampaio Corrêa,1,1,11,11,75,15,24,17,12,11,0,0,0,0,Avaí,0,3,11,11,67,13,18,16,19,10,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x CRB,Sampaio Corrêa,0,1,16,14,85,25,24,14,12,12,0,0,0,0,CRB,0,2,12,11,82,29,22,10,19,16,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x CSA,Sampaio Corrêa,0,4,6,15,82,18,21,16,13,8,0,0,0,0,CSA,0,4,8,9,76,19,19,13,22,6,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Náutico,Sampaio Corrêa,0,2,13,12,93,25,26,11,8,13,0,0,0,0,Náutico,0,6,13,17,92,31,27,18,10,13,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Vila Nova,Sampaio Corrêa,2,3,10,8,83,20,17,15,15,8,0,0,0,0,Vila Nova,1,3,9,14,79,24,18,16,17,8,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Ponte Preta,Sampaio Corrêa,0,7,8,13,84,18,21,14,16,11,0,0,0,0,Ponte Preta,1,5,12,11,76,19,29,12,14,8,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Brusque,Sampaio Corrêa,0,4,8,19,88,19,19,12,17,11,0,0,0,0,Brusque,3,2,14,11,75,21,25,11,18,8,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Remo,Sampaio Corrêa,0,1,17,8,75,17,20,16,11,7,0,0,0,0,Remo,0,9,7,9,77,20,24,11,14,17,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Londrina,Sampaio Corrêa,1,3,14,11,71,23,24,12,13,14,0,0,0,0,Londrina,1,4,15,13,73,16,17,15,13,13,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Vitória,Sampaio Corrêa,1,4,9,16,77,21,16,13,20,11,0,0,0,0,Vitória,0,4,11,12,76,20,23,15,13,8,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Confiança,Sampaio Corrêa,0,0,18,17,82,25,31,15,11,6,0,0,0,0,Confiança,0,6,6,23,84,23,16,24,10,18,0,0,0,0
"2022",Campeonato Brasileiro,Sampaio Corrêa x Brasil de Pelotas,Sampaio Corrêa,1,6,14,9,76,19,25,13,19,7,0,0,0,0,Brasil de Pelotas,0,3,7,14,76,15,22,10,13,13,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Vasco da Gama,Vila Nova,2,7,11,9,76,8,23,9,8,12,0,0,0,0,Vasco da Gama,1,5,13,18,70,21,22,18,14,9,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Botafogo,Vila Nova,1,4,11,5,80,18,23,19,10,12,0,0,0,0,Botafogo,0,2,12,17,72,19,23,9,20,10,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Cruzeiro,Vila Nova,0,5,10,13,77,29,19,18,14,14,0,0,0,0,Cruzeiro,1,2,15,13,84,19,23,6,16,10,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Operário,Vila Nova,1,2,10,17,77,20,17,13,9,13,0,0,0,0,Operário,1,7,14,13,69,22,20,15,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Coritiba,Vila Nova,0,0,17,14,68,18,17,12,12,17,0,0,0,0,Coritiba,0,4,17,8,71,19,18,15,13,17,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Goiás,Vila Nova,1,5,8,12,77,13,18,18,10,11,0,0,0,0,Goiás,0,2,11,9,80,23,25,16,16,7,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Guarani,Vila Nova,1,4,8,15,82,21,18,11,7,15,0,0,0,0,Guarani,3,3,18,17,73,24,19,18,12,7,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Avaí,Vila Nova,0,7,8,13,68,15,16,15,15,15,0,0,0,0,Avaí,0,2,15,6,70,11,19,12,13,8,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x CRB,Vila Nova,0,2,14,16,87,32,27,14,16,10,0,0,0,0,CRB,0,3,10,20,94,26,19,15,14,14,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x CSA,Vila Nova,2,5,11,8,59,20,13,16,21,6,0,0,0,0,CSA,1,4,7,5,72,12,13,14,10,9,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Náutico,Vila Nova,1,3,16,9,68,14,21,15,13,8,0,0,0,0,Náutico,0,2,8,13,81,20,18,14,15,15,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Sampaio Corrêa,Vila Nova,0,5,9,14,77,18,20,10,14,12,0,0,0,0,Sampaio Corrêa,2,5,14,12,75,20,21,12,19,9,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Ponte Preta,Vila Nova,3,4,14,13,82,29,28,19,9,4,0,0,0,0,Ponte Preta,1,4,5,17,89,27,15,17,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Brusque,Vila Nova,0,6,9,14,74,15,18,11,18,12,0,0,0,0,Brusque,2,3,14,10,66,14,22,8,18,9,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Remo,Vila Nova,0,4,13,6,84,23,25,18,13,8,0,0,0,0,Remo,0,4,8,15,91,27,27,12,17,13,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Londrina,Vila Nova,0,6,9,11,76,19,27,15,10,5,0,0,0,0,Londrina,0,5,5,12,77,17,10,17,19,9,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Vitória,Vila Nova,0,7,8,14,87,30,24,12,18,8,0,0,0,0,Vitória,2,4,10,20,84,28,21,15,15,8,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Confiança,Vila Nova,2,6,9,11,73,25,19,18,11,9,0,0,0,0,Confiança,0,4,9,18,79,20,13,11,17,7,0,0,0,0
"2022",Campeonato Brasileiro,Vila Nova x Brasil de Pelotas,Vila Nova,1,5,12,6,75,16,22,16,12,8,0,0,0,0,Brasil de Pelotas,2,3,10,11,76,23,22,13,18,11,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Vasco da Gama,Ponte Preta,2,3,14,16,73,21,20,17,18,10,0,0,0,0,Vasco da Gama,0,4,10,13,85,20,27,13,11,12,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Botafogo,Ponte Preta,1,5,8,18,93,23,18,12,8,12,0,0,0,0,Botafogo,0,11,12,20,85,36,33,16,12,7,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Cruzeiro,Ponte Preta,1,7,10,19,81,23,29,13,15,11,0,0,0,0,Cruzeiro,0,3,11,13,82,21,21,15,16,9,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Operário,Ponte Preta,2,4,8,17,98,27,34,14,16,7,0,0,0,0,Operário,0,5,7,22,103,29,35,15,17,6,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Coritiba,Ponte Preta,0,3,10,8,84,16,21,10,14,12,0,0,0,0,Coritiba,0,7,12,15,70,21,25,13,19,10,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Goiás,Ponte Preta,0,3,11,11,71,18,14,11,18,12,0,0,0,0,Goiás,1,6,13,10,66,16,21,17,10,11,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Guarani,Ponte Preta,0,3,7,14,83,23,23,14,13,11,0,0,0,0,Guarani,2,6,13,8,71,16,21,13,18,7,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Avaí,Ponte Preta,0,4,14,8,75,21,17,13,14,13,0,0,0,0,Avaí,0,4,13,10,75,24,21,10,15,14,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x CRB,Ponte Preta,1,2,22,14,67,17,13,10,14,12,0,0,0,0,CRB,2,3,14,15,76,25,18,13,8,21,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x CSA,Ponte Preta,1,4,14,9,67,19,15,14,17,9,0,0,0,0,CSA,0,4,9,13,80,20,20,8,14,13,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Náutico,Ponte Preta,0,1,16,12,88,28,21,17,8,10,0,0,0,0,Náutico,0,7,10,18,94,33,25,12,15,16,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Sampaio Corrêa,Ponte Preta,0,1,16,14,80,25,26,12,13,13,0,0,0,0,Sampaio Corrêa,0,4,13,20,78,21,20,14,14,16,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Vila Nova,Ponte Preta,0,5,8,6,80,23,28,13,12,6,0,0,0,0,Vila Nova,0,7,6,17,84,22,16,25,12,8,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Brusque,Ponte Preta,1,7,9,10,69,15,16,12,13,7,0,0,0,0,Brusque,3,3,10,16,73,26,16,20,14,8,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Remo,Ponte Preta,0,4,7,8,79,21,19,19,12,8,0,0,0,0,Remo,1,5,9,6,80,21,23,21,11,7,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Londrina,Ponte Preta,0,3,8,17,75,17,23,15,14,10,0,0,0,0,Londrina,0,6,10,10,76,16,25,14,18,8,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Vitória,Ponte Preta,2,1,6,11,80,20,12,16,8,14,0,0,0,0,Vitória,1,6,15,12,69,24,21,21,13,4,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Confiança,Ponte Preta,1,5,13,9,79,18,27,18,11,9,0,0,0,0,Confiança,0,1,9,19,86,24,22,17,16,12,0,0,0,0
"2022",Campeonato Brasileiro,Ponte Preta x Brasil de Pelotas,Ponte Preta,0,8,7,11,75,16,20,17,10,8,0,0,0,0,Brasil de Pelotas,1,6,9,13,74,18,20,17,12,7,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Vasco da Gama,Brusque,0,7,6,17,92,25,18,12,14,9,0,0,0,0,Vasco da Gama,0,10,9,18,80,26,27,9,15,6,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Botafogo,Brusque,0,3,7,14,81,19,18,13,20,6,0,0,0,0,Botafogo,1,4,7,11,81,23,23,14,19,7,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Cruzeiro,Brusque,1,3,15,4,70,16,18,17,12,7,0,0,0,0,Cruzeiro,3,3,10,9,77,18,19,11,15,14,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Operário,Brusque,1,9,6,15,90,35,32,12,19,6,0,0,0,0,Operário,1,5,7,22,100,27,25,13,14,5,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Coritiba,Brusque,2,3,15,7,57,10,17,15,10,7,0,0,0,0,Coritiba,1,4,8,7,70,15,9,18,14,13,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Goiás,Brusque,1,5,15,12,73,17,22,12,18,9,0,0,0,0,Goiás,1,8,10,14,82,16,30,8,12,14,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Guarani,Brusque,1,5,16,9,70,19,14,15,14,7,0,0,0,0,Guarani,2,5,9,12,78,26,20,13,11,15,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Avaí,Brusque,1,4,8,17,91,27,27,13,21,10,0,0,0,0,Avaí,0,6,10,9,88,23,33,12,16,7,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x CRB,Brusque,2,1,14,10,77,19,19,13,17,14,0,0,0,0,CRB,0,1,14,9,83,24,26,14,14,12,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x CSA,Brusque,0,4,10,14,78,23,18,8,15,13,0,0,0,0,CSA,3,3,16,16,81,27,19,15,16,10,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Náutico,Brusque,0,4,12,12,73,20,19,15,14,9,0,0,0,0,Náutico,2,4,11,7,70,17,17,14,15,12,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Sampaio Corrêa,Brusque,1,3,10,12,78,21,21,13,16,12,0,0,0,0,Sampaio Corrêa,1,5,13,11,75,21,25,17,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Vila Nova,Brusque,0,7,12,11,88,22,37,4,17,11,0,0,0,0,Vila Nova,0,4,11,22,100,29,30,19,12,12,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Ponte Preta,Brusque,0,7,11,16,67,21,15,11,12,13,0,0,0,0,Ponte Preta,2,5,15,14,72,20,14,16,10,11,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Remo,Brusque,0,2,10,14,85,18,23,14,13,11,0,0,0,0,Remo,1,8,12,19,87,21,37,11,14,10,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Londrina,Brusque,0,4,14,12,83,25,22,11,11,10,0,0,0,0,Londrina,0,8,10,9,73,24,18,15,12,14,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Vitória,Brusque,0,8,7,13,75,22,21,13,10,14,0,0,0,0,Vitória,0,9,14,9,68,15,19,15,13,7,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Confiança,Brusque,0,3,10,12,79,24,20,15,16,9,0,0,0,0,Confiança,1,4,10,8,74,18,17,8,20,10,0,0,0,0
"2022",Campeonato Brasileiro,Brusque x Brasil de Pelotas,Brusque,0,1,12,10,76,15,18,15,15,9,0,0,0,0,Brasil de Pelotas,2,4,11,8,74,19,25,12,18,12,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Vasco da Gama,Remo,0,3,10,10,77,26,16,18,11,13,0,0,0,0,Vasco da Gama,2,2,15,13,78,24,20,15,13,10,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Botafogo,Remo,1,5,12,12,83,16,28,10,12,14,0,0,0,0,Botafogo,1,5,15,15,79,20,30,14,12,11,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Cruzeiro,Remo,3,2,19,13,72,29,24,8,15,10,0,0,0,0,Cruzeiro,1,7,11,15,83,25,17,14,10,16,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Operário,Remo,3,7,18,10,68,24,22,16,19,9,0,0,0,0,Operário,1,1,10,14,83,20,22,10,7,15,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Coritiba,Remo,0,2,11,12,92,31,22,16,11,10,0,0,0,0,Coritiba,1,5,11,11,89,34,23,13,19,11,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Goiás,Remo,1,6,8,18,82,25,25,18,14,8,0,0,0,0,Goiás,1,5,9,11,82,20,24,13,16,7,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Guarani,Remo,0,3,12,11,83,22,27,16,9,7,0,0,0,0,Guarani,1,2,8,16,90,27,17,18,18,12,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Avaí,Remo,1,1,10,14,88,22,21,16,14,13,0,0,0,0,Avaí,1,3,14,6,79,21,27,14,15,9,0,0,0,0
"2022",Campeonato Brasileiro,Remo x CRB,Remo,0,0,23,18,66,23,23,19,16,7,0,0,0,0,CRB,1,1,8,9,94,20,22,10,9,23,0,0,0,0
"2022",Campeonato Brasileiro,Remo x CSA,Remo,0,2,12,5,79,14,20,14,10,8,0,0,0,0,CSA,1,10,9,18,75,21,28,13,17,12,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Náutico,Remo,0,4,10,11,79,29,22,10,19,8,0,0,0,0,Náutico,0,7,8,17,87,21,19,13,13,10,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Sampaio Corrêa,Remo,2,4,11,8,86,22,23,15,12,11,0,0,0,0,Sampaio Corrêa,1,3,12,16,86,28,28,15,12,9,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Vila Nova,Remo,2,5,14,16,85,19,26,8,20,13,0,0,0,0,Vila Nova,1,1,14,13,79,20,25,13,13,12,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Ponte Preta,Remo,1,9,6,12,82,25,17,13,12,10,0,0,0,0,Ponte Preta,0,6,10,17,76,24,15,14,14,5,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Brusque,Remo,0,7,11,20,84,21,25,12,15,11,0,0,0,0,Brusque,0,2,11,15,81,22,21,12,16,11,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Londrina,Remo,0,6,11,14,79,22,23,11,17,9,0,0,0,0,Londrina,0,4,9,13,85,23,21,11,17,11,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Vitória,Remo,1,7,8,14,67,17,20,15,16,9,0,0,0,0,Vitória,0,4,9,16,76,16,18,13,17,7,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Confiança,Remo,1,4,12,8,71,12,18,15,11,9,0,0,0,0,Confiança,1,5,10,9,79,22,23,15,14,11,0,0,0,0
"2022",Campeonato Brasileiro,Remo x Brasil de Pelotas,Remo,1,5,14,16,79,26,26,17,10,12,0,0,0,0,Brasil de Pelotas,1,5,13,10,81,21,22,17,9,13,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Vasco da Gama,Londrina,1,9,13,17,73,18,19,10,12,11,0,0,0,0,Vasco da Gama,2,4,13,13,86,32,24,11,15,12,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Botafogo,Londrina,0,5,9,20,76,23,24,23,11,11,0,0,0,0,Botafogo,0,4,11,10,80,13,26,10,13,9,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Cruzeiro,Londrina,0,1,8,8,68,16,9,20,10,9,0,0,0,0,Cruzeiro,0,8,9,7,56,15,14,13,20,8,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Operário,Londrina,0,7,4,9,91,22,23,12,13,15,0,0,0,0,Operário,0,2,15,14,79,25,23,20,14,4,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Coritiba,Londrina,0,2,6,10,85,26,17,14,10,17,0,0,0,0,Coritiba,1,5,18,11,84,23,26,16,10,6,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Goiás,Londrina,1,2,17,9,66,17,21,18,15,10,0,0,0,0,Goiás,0,2,10,13,82,15,21,11,13,16,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Guarani,Londrina,0,4,8,10,78,26,18,17,14,7,0,0,0,0,Guarani,0,5,7,15,84,25,17,17,14,8,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Avaí,Londrina,0,1,11,17,84,17,19,9,19,12,0,0,0,0,Avaí,1,3,13,9,74,24,25,18,15,11,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x CRB,Londrina,0,1,14,14,86,25,32,12,19,8,0,0,0,0,CRB,0,3,8,14,84,17,22,14,16,14,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x CSA,Londrina,1,3,12,10,72,21,21,19,15,4,0,0,0,0,CSA,1,8,5,14,75,15,18,21,8,11,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Náutico,Londrina,0,3,6,14,81,18,17,14,16,14,0,0,0,0,Náutico,0,0,14,12,75,19,22,15,18,6,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Sampaio Corrêa,Londrina,0,3,8,13,82,17,15,14,14,13,0,0,0,0,Sampaio Corrêa,1,1,14,6,72,21,21,19,13,8,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Vila Nova,Londrina,0,5,12,12,69,18,21,17,11,9,0,0,0,0,Vila Nova,0,4,9,9,79,20,19,16,13,12,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Ponte Preta,Londrina,2,1,13,13,77,20,18,14,17,9,0,0,0,0,Ponte Preta,0,5,9,14,75,21,23,16,13,11,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Brusque,Londrina,0,5,9,11,73,15,26,19,13,5,0,0,0,0,Brusque,1,5,6,15,80,13,23,16,14,9,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Remo,Londrina,1,2,8,11,83,21,22,8,17,12,0,0,0,0,Remo,1,6,13,14,78,20,23,15,17,7,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Vitória,Londrina,0,2,10,12,71,13,7,13,18,10,0,0,0,0,Vitória,2,6,12,11,62,16,20,17,11,10,0,0,0,0
"2022",Campeonato Brasileiro,Londrina x Confiança,Londrina,0,3,11,11,77,21,25,18,14,9,0,0,0,0,Confiança,0,2,9,14,77,17,18,17,15,11,0,0,0,0
